depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,37.45,21.72,15.74,7.87
5-15cm,37.7,22.37,15.33,15.33
15-30cm,38.29,24.38,13.91,20.87
30-60cm,39.32,26.04,13.27,39.82
60-100cm,39.23,25.82,13.41,53.63
