property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,52,52,52,53,53
soc,830,708,552,556,455
clay,318,330,358,367,365
sand,323,313,303,301,298
silt,358,357,340,332,338
bdod,105,106,108,113,118
cec,225,215,209,206,205
