depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.46,24.84,14.62,7.31
5-15cm,37.77,24.04,13.72,13.72
15-30cm,37.07,23.8,13.27,19.91
30-60cm,38.62,25.77,12.85,38.56
60-100cm,39.14,26.24,12.91,51.63
