property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,55.0,54.0,53.400000000000006,54.0,54.0
soc,384.125,319.425,172.9,124.83749999999998,85.07499999999999
clay,367.2,377.6,392.6,440.0,463.0
sand,339.2,333.6,332.2,306.0,295.0
silt,293.19999999999993,288.4,275.20000000000005,254.4,241.4
bdod,128.75,131.6125,134.2125,135.2875,133.6875
cec,164.0,162.00000000000003,150.8,143.39999999999998,137.4
