depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.54,24.77,13.78,6.89
5-15cm,37.43,23.83,13.6,13.6
15-30cm,36.64,23.32,13.32,19.98
30-60cm,35.59,22.35,13.24,39.71
60-100cm,35.66,22.6,13.06,52.23
