property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,52.38750000000001,52.38750000000001,52.38750000000001,53.0,54.0
soc,462.8,381.6,197.99999999999997,148.79999999999998,157.0
clay,317.78749999999997,317.625,319.17499999999995,349.9875,352.1375
sand,394.5125,402.0,396.75,376.075,375.36249999999995
silt,287.6875,280.375,284.2375,274.3375,273.075
bdod,127.4,132.0,133.8,138.20000000000002,138.20000000000002
cec,213.975,187.725,185.0625,171.04999999999998,168.425
