depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,33.78,18.33,15.45,7.72
5-15cm,32.72,17.91,14.81,14.81
15-30cm,32.37,19.1,13.27,19.9
30-60cm,35.77,22.94,12.83,38.48
60-100cm,35.42,22.7,12.71,50.86
