depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,36.44,21.38,15.07,7.53
5-15cm,35.42,20.52,14.9,14.9
15-30cm,37.62,23.71,13.91,20.87
30-60cm,38.12,24.31,13.81,41.42
60-100cm,38.27,24.41,13.86,55.43
