property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,50.29629629629629,50.39506172839506,51.2962962962963,52.197530864197525,53.19753086419753
soc,615.0625,576.1875,533.8125,376.5,336.1875
clay,326.46913580246917,339.2592592592593,376.5432098765432,395.4444444444444,393.14814814814815
sand,355.81481481481484,338.320987654321,313.82716049382714,300.12345679012344,303.2345679012346
silt,318.5185185185185,322.41975308641975,308.7283950617284,304.4320987654321,304.51851851851853
bdod,95.625,96.25,99.93750000000001,104.0,108.0
cec,213.13580246913577,191.53086419753086,177.8395061728395,170.04938271604937,167.2469135802469
