depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,42.55,25.21,17.34,8.67
5-15cm,42.55,25.28,17.27,17.27
15-30cm,42.52,25.54,16.98,25.47
30-60cm,42.45,26.05,16.4,49.2
60-100cm,42.46,25.99,16.47,65.89
