depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,36.78,22.95,13.83,6.91
5-15cm,36.55,23.01,13.54,13.54
15-30cm,37.22,24.18,13.04,19.56
30-60cm,34.85,21.85,12.99,38.97
60-100cm,33.79,20.8,12.99,51.96
