property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,49.199999999999996,49.199999999999996,49.199999999999996,51.2,52.199999999999996
soc,612.775,364.84999999999997,214.60000000000002,111.9625,75.47500000000001
clay,359.6,370.2,430.20000000000005,455.8,460.0
sand,288.59999999999997,280.0,245.0,236.60000000000002,227.20000000000002
silt,351.8,349.8,324.0,307.6,313.6
bdod,111.02500000000002,112.6875,117.8,122.64999999999999,123.78750000000001
cec,179.0,167.0,155.6,149.8,148.6
