crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
cacao_ccn51,2016-12-16,2016-12-31,2016-12_Q2,140.16,0.332,-0.818,-0.806,-1.627,120.81,106.13,1.0,0.0,0.0,0.0,21.6162,86.61,10.8494,86.61,0.0,0.0,MEDIUM
cacao_ccn51,2017-01-01,2017-01-15,2017-01_Q1,140.16,-0.411,-1.026,-0.581,-1.438,59.56,95.5,1.0,0.0,26.7622,34.9,20.8297,86.61,10.6375,86.61,0.0,0.0,MEDIUM
cacao_ccn51,2017-01-16,2017-01-31,2017-01_Q2,140.16,-0.007,-0.813,-0.745,-1.336,44.8,39.49,1.0,0.0,58.0949,86.61,20.1311,86.61,10.4462,86.61,0.0,0.0,NOT_SUITABLE
cacao_ccn51,2017-02-01,2017-02-15,2017-02_Q1,140.16,-0.545,-0.792,-0.868,-1.352,0.0,0.0,0.7324,26.76,35.8654,51.72,12.2913,51.72,6.2933,51.72,0.0,0.0,HIGH
cacao_ccn51,2017-02-16,2017-02-28,2017-02_Q2,140.16,-1.199,-0.248,-0.814,-1.414,22.98,0.0,0.4191,58.09,0.0,0.0,0.0,0.0,0.0,0.0,9.7036,4.7502,LOW
cacao_ccn51,2017-03-01,2017-03-15,2017-03_Q1,140.16,0.107,-0.497,-0.68,-1.128,100.81,8.33,0.6413,35.87,0.0,0.0,0.0,0.0,0.0,0.0,23.2943,11.5974,LOW
cacao_ccn51,2017-03-16,2017-03-31,2017-03_Q2,140.16,0.542,-0.041,-0.548,-0.935,193.57,53.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.864,11.4898,LOW
cacao_ccn51,2017-04-01,2017-04-15,2017-04_Q1,140.16,0.003,-0.206,-0.726,-0.914,220.49,87.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6162,11.3668,LOW
cacao_ccn51,2017-04-16,2017-04-30,2017-04_Q2,140.16,0.61,0.198,-0.375,-0.874,300.4,140.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8297,11.2477,LOW
cacao_ccn51,2017-05-01,2017-05-15,2017-05_Q1,140.16,0.572,0.501,-0.259,-0.899,374.27,140.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1311,11.1331,LOW
