property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,57.0,57.0,57.0,58.0,59.0
soc,621.7530864197531,509.85185185185185,345.7901234567902,208.96296296296296,115.39506172839508
clay,326.0,333.0,372.0,377.0,393.0
sand,340.0,336.0,313.0,314.0,299.0
silt,334.0,331.0,314.0,309.0,308.0
bdod,106.0,109.0,109.67901234567903,108.35802469135804,111.03703703703702
cec,236.0,226.0,219.0,209.0,203.0
