depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,40.05,24.03,16.01,8.01
5-15cm,38.68,23.58,15.11,15.11
15-30cm,36.58,22.32,14.26,21.39
30-60cm,37.35,23.55,13.79,41.38
60-100cm,36.92,23.23,13.69,54.77
