depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.64,23.38,16.26,8.13
5-15cm,37.92,22.03,15.89,15.89
15-30cm,36.81,22.31,14.5,21.74
30-60cm,36.87,23.1,13.77,41.32
60-100cm,36.42,22.7,13.72,54.87
