crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
cacao_ccn51,2016-12-16,2016-12-31,2016-12_Q2,135.89,0.154,0.307,0.19,-1.253,179.63,132.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.024,41.2893,LOW
cacao_ccn51,2017-01-01,2017-01-15,2017-01_Q1,135.89,-0.102,0.391,0.453,-1.166,150.15,135.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.8633,LOW
cacao_ccn51,2017-01-16,2017-01-31,2017-01_Q2,135.89,0.884,0.38,0.353,-0.801,159.8,135.89,1.0,0.0,0.0,0.0,0.0,0.0,2.0273,14.91,0.0,29.9572,LOW
cacao_ccn51,2017-02-01,2017-02-15,2017-02_Q1,135.89,0.348,0.036,0.278,-0.882,91.53,112.25,1.0,0.0,0.0,0.0,0.0,0.0,10.2053,76.75,0.0,24.164,LOW
cacao_ccn51,2017-02-16,2017-02-28,2017-02_Q2,135.89,0.416,0.405,0.367,-0.356,124.6,135.89,1.0,0.0,0.0,0.0,0.0,0.0,13.777,105.9,0.0,15.8367,LOW
cacao_ccn51,2017-03-01,2017-03-15,2017-03_Q1,135.89,1.231,0.381,0.468,-0.037,218.21,135.89,1.0,0.0,0.0,0.0,0.0,0.0,20.1331,156.46,0.0,10.1286,MEDIUM
cacao_ccn51,2017-03-16,2017-03-31,2017-03_Q2,135.89,1.299,1.072,0.793,0.391,254.96,135.89,1.0,0.0,0.0,0.0,0.0,0.0,26.8034,210.42,0.0,3.7311,MEDIUM
cacao_ccn51,2017-04-01,2017-04-15,2017-04_Q1,135.89,0.729,0.853,0.594,0.399,177.26,116.51,1.0,0.0,0.0,0.0,0.0,0.0,26.8005,210.42,0.0,0.0,MEDIUM
cacao_ccn51,2017-04-16,2017-04-30,2017-04_Q2,135.89,-1.011,0.791,0.672,0.331,121.86,130.54,1.0,0.0,0.0,0.0,3.8652,14.91,26.8025,210.42,0.0,0.0,MEDIUM
cacao_ccn51,2017-05-01,2017-05-15,2017-05_Q1,135.89,1.628,1.505,1.004,0.651,237.92,135.89,1.0,0.0,0.0,0.0,19.6487,76.75,26.9735,210.42,0.0,0.0,MEDIUM
cacao_ccn51,2017-05-16,2017-05-31,2017-05_Q2,135.89,2.318,1.291,1.03,0.607,189.49,101.12,1.0,0.0,0.0,0.0,26.7761,105.9,27.1561,210.42,0.0,0.0,MEDIUM
cacao_ccn51,2017-06-01,2017-06-15,2017-06_Q1,135.89,0.314,1.513,0.961,0.783,113.69,123.46,1.0,0.0,0.0,0.0,39.0433,156.46,27.1709,210.42,0.0,0.0,HIGH
cacao_ccn51,2017-06-16,2017-06-30,2017-06_Q2,135.89,1.066,1.484,1.297,0.93,119.01,95.84,1.0,0.0,11.1611,14.91,51.8574,210.42,27.1919,210.42,0.0,0.0,NOT_SUITABLE
cacao_ccn51,2017-07-01,2017-07-15,2017-07_Q1,135.89,0.434,1.565,1.247,0.919,45.24,39.72,1.0,0.0,56.6414,76.75,52.2627,210.42,27.4863,210.42,0.0,0.0,NOT_SUITABLE
cacao_ccn51,2017-07-16,2017-07-31,2017-07_Q2,135.89,-0.213,1.339,1.153,0.901,22.8,0.0,0.8884,11.16,66.0947,91.0,48.9448,195.52,25.8185,195.52,0.0,0.0,NOT_SUITABLE
cacao_ccn51,2017-08-01,2017-08-15,2017-08_Q1,135.89,-0.014,0.288,1.239,0.813,19.03,0.0,0.4336,56.64,58.5021,79.71,34.3186,133.68,18.0051,133.68,3.8652,2.0273,NOT_SUITABLE
cacao_ccn51,2017-08-16,2017-08-31,2017-08_Q2,135.89,0.616,0.684,1.19,0.85,46.68,0.0,0.3391,66.09,77.6814,104.52,27.5522,104.52,14.3696,104.52,19.6487,10.2053,NOT_SUITABLE
cacao_ccn51,2017-09-01,2017-09-15,2017-09_Q1,135.89,0.772,0.391,1.158,0.833,56.54,0.0,0.415,58.5,41.2345,53.97,14.4408,53.97,7.4587,53.97,26.7761,13.777,HIGH
cacao_ccn51,2017-09-16,2017-09-30,2017-09_Q2,135.89,-1.162,-0.26,0.814,0.769,30.03,0.0,0.2232,77.68,0.0,0.0,0.0,0.0,0.0,0.0,39.0433,20.1331,LOW
cacao_ccn51,2017-10-01,2017-10-15,2017-10_Q1,135.89,0.053,0.507,1.055,0.805,101.24,24.33,0.5877,41.23,0.0,0.0,0.0,0.0,0.0,0.0,51.8574,26.8034,LOW
cacao_ccn51,2017-10-16,2017-10-31,2017-10_Q2,135.89,0.007,-0.045,0.819,0.686,146.86,19.62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.2627,26.8005,LOW
cacao_ccn51,2017-11-01,2017-11-15,2017-11_Q1,135.89,-0.865,-0.399,-0.086,0.569,138.0,39.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.9448,26.8025,LOW
cacao_ccn51,2017-11-16,2017-11-30,2017-11_Q2,135.89,-0.394,-0.664,-0.072,0.573,154.83,56.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3186,26.9735,LOW
cacao_ccn51,2017-12-01,2017-12-15,2017-12_Q1,135.89,1.151,-0.171,0.085,0.728,238.73,135.89,1.0,0.0,0.0,0.0,0.0,0.0,0.5953,4.31,27.5522,27.1561,LOW
cacao_ccn51,2017-12-16,2017-12-31,2017-12_Q2,135.89,-0.138,-1.064,-0.877,0.743,163.0,74.29,1.0,0.0,0.0,0.0,0.0,0.0,9.449,68.62,14.4408,27.1709,LOW
cacao_ccn51,2018-01-01,2018-01-15,2018-01_Q1,135.89,-0.884,-1.343,-0.506,0.801,87.93,103.73,1.0,0.0,0.0,0.0,0.0,0.0,16.6172,122.3,0.0,27.1919,MEDIUM
cacao_ccn51,2018-01-16,2018-01-31,2018-01_Q2,135.89,-0.147,-1.124,-0.771,0.689,102.4,59.71,1.0,0.0,0.0,0.0,0.0,0.0,24.119,179.85,0.0,27.4863,MEDIUM
cacao_ccn51,2018-02-01,2018-02-15,2018-02_Q1,135.89,-1.217,-0.905,-1.074,0.499,14.47,5.82,1.0,0.0,0.0,0.0,0.0,0.0,30.8926,235.35,0.0,25.8185,HIGH
cacao_ccn51,2018-02-16,2018-02-28,2018-02_Q2,135.89,0.257,-0.401,-0.864,0.422,114.98,66.92,1.0,0.0,0.0,0.0,0.0,0.0,38.9461,302.97,0.0,18.0051,HIGH
cacao_ccn51,2018-03-01,2018-03-15,2018-03_Q1,135.89,-0.206,-1.112,-1.158,-0.13,130.47,18.92,1.0,0.0,0.0,0.0,1.1528,4.31,46.4522,363.01,0.0,14.3696,HIGH
cacao_ccn51,2018-03-16,2018-03-31,2018-03_Q2,135.89,-1.056,-0.599,-1.088,-0.585,79.35,19.44,1.0,0.0,0.0,0.0,18.3179,68.62,49.8338,391.27,0.0,7.4587,HIGH
cacao_ccn51,2018-04-01,2018-04-15,2018-04_Q1,135.89,0.206,-0.568,-1.154,-0.309,158.54,54.51,1.0,0.0,0.0,0.0,31.9093,122.3,49.6174,391.27,0.0,0.0,HIGH
cacao_ccn51,2018-04-16,2018-04-30,2018-04_Q2,135.89,-0.898,-0.75,-1.171,-0.482,119.21,19.25,1.0,0.0,0.0,0.0,45.9178,179.85,49.4142,391.27,0.0,0.0,HIGH
cacao_ccn51,2018-05-01,2018-05-15,2018-05_Q1,135.89,-1.1,-0.325,-0.846,-0.88,89.87,21.37,1.0,0.0,3.3738,4.31,59.0583,235.35,49.6121,391.27,0.0,0.0,NOT_SUITABLE
cacao_ccn51,2018-05-16,2018-05-31,2018-05_Q2,135.89,0.614,-0.747,-0.63,-0.617,135.68,28.45,1.0,0.0,53.3135,68.62,74.7692,302.97,49.8192,391.27,0.0,0.0,NOT_SUITABLE
cacao_ccn51,2018-06-01,2018-06-15,2018-06_Q1,135.89,-0.081,-0.508,-1.054,-0.906,101.98,0.0,0.9663,3.37,88.9884,117.99,87.9491,358.7,49.3216,386.97,0.0,0.0,NOT_SUITABLE
cacao_ccn51,2018-06-16,2018-06-30,2018-06_Q2,135.89,-0.927,-0.788,-0.652,-1.093,31.64,0.0,0.4669,53.31,81.4939,111.24,78.5864,322.66,41.1684,322.66,1.1528,0.5953,NOT_SUITABLE
cacao_ccn51,2018-07-01,2018-07-15,2018-07_Q1,135.89,-1.07,-1.097,-0.841,-1.065,14.6,0.0,0.1101,88.99,81.7729,113.06,66.3613,268.98,34.4764,268.98,18.3179,9.449,NOT_SUITABLE
cacao_ccn51,2018-07-16,2018-07-31,2018-07_Q2,135.89,-0.155,-0.321,-0.682,-1.072,25.26,0.0,0.1851,81.49,87.9363,123.12,52.8365,211.42,27.232,211.42,31.9093,16.6172,NOT_SUITABLE
cacao_ccn51,2018-08-01,2018-08-15,2018-08_Q1,135.89,0.251,-0.655,-0.745,-1.078,25.2,0.0,0.1823,81.77,93.1757,127.66,39.9639,155.92,21.61,165.36,45.9178,24.119,NOT_SUITABLE
cacao_ccn51,2018-08-16,2018-08-31,2018-08_Q2,135.89,-0.902,-1.085,-1.256,-1.18,16.89,0.0,0.1206,87.94,65.8628,88.31,23.2273,88.31,13.6128,102.62,59.0583,30.8926,NOT_SUITABLE
cacao_ccn51,2018-09-01,2018-09-15,2018-09_Q1,135.89,-0.961,-1.138,-1.097,-1.202,9.35,0.0,0.0682,93.18,21.7314,28.26,7.5025,28.26,9.4916,71.48,74.7692,38.9461,MEDIUM
cacao_ccn51,2018-09-16,2018-09-30,2018-09_Q2,135.89,-0.274,-0.726,-1.401,-1.159,45.77,0.0,0.3414,65.86,0.0,0.0,0.0,0.0,5.7459,43.22,87.9491,46.4522,LOW
cacao_ccn51,2018-10-01,2018-10-15,2018-10_Q1,135.89,0.196,-0.216,-1.549,-1.188,107.32,5.52,0.7827,21.73,0.0,0.0,0.0,0.0,5.7516,43.22,78.5864,49.8338,LOW
cacao_ccn51,2018-10-16,2018-10-31,2018-10_Q2,135.89,0.017,-0.323,-0.633,-1.003,147.2,21.14,1.0,0.0,0.0,0.0,0.0,0.0,5.7588,43.22,66.3613,49.6174,LOW
cacao_ccn51,2018-11-01,2018-11-15,2018-11_Q1,135.89,0.53,0.21,0.123,-0.546,243.95,126.38,1.0,0.0,0.0,0.0,2.5163,9.44,5.725,43.22,52.8365,49.4142,LOW
cacao_ccn51,2018-11-16,2018-11-30,2018-11_Q2,135.89,1.618,0.757,0.374,-0.279,320.63,135.89,1.0,0.0,0.0,0.0,3.831,14.32,5.6923,43.22,39.9639,49.6121,LOW
cacao_ccn51,2018-12-01,2018-12-15,2018-12_Q1,135.89,0.249,0.454,0.095,-0.742,206.34,123.32,1.0,0.0,0.0,0.0,11.4825,43.22,5.694,43.22,23.2273,49.8192,LOW
cacao_ccn51,2018-12-16,2018-12-31,2018-12_Q2,135.89,-1.643,0.005,-0.259,-0.692,61.66,70.48,1.0,0.0,0.0,0.0,11.404,43.22,11.4843,87.14,7.5025,49.3216,LOW
cacao_ccn51,2019-01-01,2019-01-15,2019-01_Q1,135.89,-1.103,-0.4,-0.34,-0.931,71.78,66.9,1.0,0.0,7.6553,9.44,11.4775,43.22,17.5223,132.86,0.0,41.1684,MEDIUM
cacao_ccn51,2019-01-16,2019-01-31,2019-01_Q2,135.89,-0.419,-0.421,-0.484,-0.987,95.87,37.23,1.0,0.0,12.1842,14.32,11.5487,43.22,25.9962,197.06,0.0,34.4764,MEDIUM
cacao_ccn51,2019-02-01,2019-02-15,2019-02_Q1,135.89,-0.6,-1.211,-0.798,-1.108,46.94,0.0,0.9234,7.66,27.0455,33.78,8.8932,33.78,32.3363,248.58,0.0,27.232,HIGH
cacao_ccn51,2019-02-16,2019-02-28,2019-02_Q2,135.89,-0.781,-1.557,-0.815,-1.463,65.95,0.0,0.8782,12.18,21.8374,28.9,7.4964,28.9,40.1715,313.17,2.5163,21.61,HIGH
cacao_ccn51,2019-03-01,2019-03-15,2019-03_Q1,135.89,-0.988,-1.316,-0.99,-1.357,91.12,0.0,0.7295,27.05,0.0,0.0,0.0,0.0,45.0375,351.56,3.831,13.6128,HIGH
cacao_ccn51,2019-03-16,2019-03-31,2019-03_Q2,135.89,-0.729,-0.888,-1.029,-1.271,105.04,1.59,0.7816,21.84,0.0,0.0,11.5644,43.93,45.4809,355.51,11.4825,9.4916,HIGH
cacao_ccn51,2019-04-01,2019-04-15,2019-04_Q1,135.89,0.605,-0.605,-0.953,-1.159,177.19,48.83,1.0,0.0,0.0,0.0,23.4853,89.65,45.6753,355.51,11.404,5.7459,HIGH
