depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,33.8,19.09,14.71,7.35
5-15cm,33.64,19.3,14.35,14.35
15-30cm,32.4,18.45,13.95,20.92
30-60cm,35.3,21.7,13.6,40.79
60-100cm,35.55,22.0,13.55,54.19
