depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,41.12,26.82,14.3,7.15
5-15cm,40.12,26.34,13.78,13.78
15-30cm,39.46,26.36,13.09,19.64
30-60cm,37.63,24.36,13.27,39.8
60-100cm,37.84,24.52,13.31,53.26
