depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,41.66,24.92,16.73,8.37
5-15cm,40.29,24.39,15.9,15.9
15-30cm,38.86,25.11,13.75,20.63
30-60cm,40.3,27.86,12.44,37.31
60-100cm,40.41,27.83,12.58,50.32
