depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,36.4,22.37,14.03,7.01
5-15cm,35.84,22.12,13.71,13.71
15-30cm,35.18,21.8,13.37,20.06
30-60cm,36.33,23.21,13.12,39.36
60-100cm,36.61,23.48,13.13,52.53
