property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,54,55,55,56,56
soc,324,265,191,240,254
clay,320,311,382,389,390
sand,309,315,274,278,273
silt,371,375,344,333,337
bdod,122,125,127,128,129
cec,213,197,190,181,180
