property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,57.0125,57.0125,57.025,58.012499999999996,58.0
soc,897.0,852.0,641.0,601.0,547.0
clay,299.9875,296.725,311.5625,330.925,342.0
sand,353.65000000000003,357.6875,348.8,344.56250000000006,333.57500000000005
silt,346.3625,346.57500000000005,339.65000000000003,324.51250000000005,324.425
bdod,105.0,107.0,113.0,115.0,118.0
cec,274.1625,243.22500000000002,250.275,266.22499999999997,253.17500000000004
