property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,62.47500000000001,62.41250000000001,62.41250000000001,62.55,64.2875
soc,393.47499999999997,273.7,135.175,128.62500000000003,93.3625
clay,284.3375,307.6,297.15000000000003,351.0875,338.375
sand,412.94999999999993,401.25,409.6125,374.62500000000006,375.6
silt,302.71250000000003,291.6125,293.175,274.34999999999997,286.02500000000003
bdod,131.47500000000002,133.8875,140.5875,146.88750000000002,147.2
cec,179.625,169.97500000000002,174.06250000000003,174.4,174.275
