depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,37.46,22.06,15.4,7.7
5-15cm,37.86,22.76,15.11,15.11
15-30cm,36.95,22.38,14.56,21.85
30-60cm,37.79,23.77,14.02,42.07
60-100cm,37.78,23.62,14.16,56.63
