property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,59.5125,59.5125,59.5125,59.5125,59.712500000000006
soc,272.9506172839506,179.93827160493825,130.9506172839506,140.50617283950615,75.92592592592592
clay,392.5375,395.85,368.275,411.175,417.50000000000006
sand,293.9375,294.57500000000005,314.2625,294.33750000000003,285.45000000000005
silt,313.68750000000006,309.575,317.4625,294.4875,296.8125
bdod,134.60493827160494,138.4074074074074,142.01234567901233,142.60493827160494,142.80246913580248
cec,192.25,186.9375,190.56250000000003,183.07500000000002,179.47500000000002
