property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,62,61,62,62,62
soc,391,274,137,84,67
clay,354,356,373,379,391
sand,347,341,331,332,320
silt,299,303,296,289,289
bdod,138,142,146,152,152
cec,204,186,176,176,172
