property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,49.05,49.575,50.050000000000004,51.525,51.05
soc,1897.0,1379.0,1734.0,1875.0,1895.0
clay,305.2,307.72499999999997,316.575,335.0,332.9
sand,398.225,394.22499999999997,387.325,368.95,370.525
silt,296.52500000000003,297.575,295.625,296.05,296.575
bdod,105.0,104.0,108.0,109.0,110.0
cec,201.625,199.575,187.575,178.0,179.1
