depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.86,23.8,16.06,8.03
5-15cm,38.06,22.89,15.17,15.17
15-30cm,35.83,22.19,13.64,20.46
30-60cm,36.91,23.75,13.16,39.47
60-100cm,36.32,23.07,13.24,52.98
