depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,40.22,23.83,16.39,8.19
5-15cm,41.28,25.12,16.16,16.16
15-30cm,38.95,24.06,14.9,22.35
30-60cm,37.82,23.36,14.45,43.36
60-100cm,37.25,22.94,14.31,57.23
