crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
cacao_ccn51,2016-12-16,2016-12-31,2016-12_Q2,130.11,0.856,0.785,-0.456,-0.856,86.2,85.42,1.0,0.0,0.0,0.0,14.2947,49.75,6.7585,49.75,0.0,0.0,LOW
cacao_ccn51,2017-01-01,2017-01-15,2017-01_Q1,130.11,0.876,0.669,-0.173,-0.718,86.32,89.95,1.0,0.0,14.6394,16.71,14.0045,49.75,6.6711,49.75,0.0,0.0,LOW
cacao_ccn51,2017-01-16,2017-01-31,2017-01_Q2,130.11,0.323,0.99,-0.047,-0.675,61.11,33.03,1.0,0.0,43.394,49.75,13.7325,49.75,6.5891,49.75,0.0,0.0,HIGH
cacao_ccn51,2017-02-01,2017-02-15,2017-02_Q1,130.11,-1.451,0.205,-0.138,-0.717,7.48,0.0,0.8536,14.64,28.2167,33.04,8.898,33.04,4.3184,33.04,0.0,0.0,MEDIUM
cacao_ccn51,2017-02-16,2017-02-28,2017-02_Q2,130.11,-1.12,0.342,-0.058,-0.745,31.86,0.0,0.5661,43.39,0.0,0.0,0.0,0.0,0.0,0.0,4.7532,2.2999,LOW
cacao_ccn51,2017-03-01,2017-03-15,2017-03_Q1,130.11,1.433,0.696,0.47,-0.28,125.76,41.71,0.7178,28.22,0.0,0.0,0.0,0.0,0.0,0.0,14.3587,6.8954,LOW
cacao_ccn51,2017-03-16,2017-03-31,2017-03_Q2,130.11,1.671,0.959,0.839,-0.297,185.78,65.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.477,6.9226,LOW
cacao_ccn51,2017-04-01,2017-04-15,2017-04_Q1,130.11,0.323,0.451,0.583,-0.376,146.42,64.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2947,6.9447,LOW
cacao_ccn51,2017-04-16,2017-04-30,2017-04_Q2,130.11,-0.126,0.842,1.589,-0.352,162.97,101.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0045,6.9322,LOW
cacao_ccn51,2017-05-01,2017-05-15,2017-05_Q1,130.11,0.815,1.351,0.81,-0.152,233.89,130.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7325,6.9182,LOW
cacao_ccn51,2017-05-16,2017-05-31,2017-05_Q2,130.11,-0.892,0.755,0.452,-0.522,177.43,108.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.898,6.8823,LOW
cacao_ccn51,2017-06-01,2017-06-15,2017-06_Q1,130.11,-1.457,-0.07,0.238,-0.323,139.5,130.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8459,LOW
cacao_ccn51,2017-06-16,2017-06-30,2017-06_Q2,130.11,1.221,0.274,0.875,-0.116,204.22,130.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8332,LOW
cacao_ccn51,2017-07-01,2017-07-15,2017-07_Q1,130.11,1.754,1.138,1.16,0.129,201.36,130.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7585,LOW
cacao_ccn51,2017-07-16,2017-07-31,2017-07_Q2,130.11,0.61,0.837,0.986,0.211,167.83,130.11,1.0,0.0,0.0,0.0,0.0,0.0,4.0785,30.73,0.0,6.6711,LOW
cacao_ccn51,2017-08-01,2017-08-15,2017-08_Q1,130.11,-1.541,-0.729,0.706,0.003,109.19,96.35,1.0,0.0,0.0,0.0,0.0,0.0,10.0289,74.38,0.0,6.5891,LOW
cacao_ccn51,2017-08-16,2017-08-31,2017-08_Q2,130.11,-1.387,0.3,0.694,0.187,123.09,118.57,1.0,0.0,0.0,0.0,0.0,0.0,16.5145,120.55,0.0,4.3184,MEDIUM
cacao_ccn51,2017-09-01,2017-09-15,2017-09_Q1,130.11,-0.26,-0.006,0.059,0.1,152.69,117.01,1.0,0.0,0.0,0.0,0.0,0.0,22.083,161.27,0.0,0.0,MEDIUM
cacao_ccn51,2017-09-16,2017-09-30,2017-09_Q2,130.11,-0.215,-0.349,-0.134,0.454,162.62,130.11,1.0,0.0,0.0,0.0,0.0,0.0,22.0769,161.27,0.0,0.0,MEDIUM
cacao_ccn51,2017-10-01,2017-10-15,2017-10_Q1,130.11,-0.044,-0.746,-0.094,0.261,199.71,130.11,1.0,0.0,0.0,0.0,0.0,0.0,22.232,161.27,0.0,0.0,MEDIUM
cacao_ccn51,2017-10-16,2017-10-31,2017-10_Q2,130.11,-0.098,-0.458,-0.072,0.422,207.96,130.11,1.0,0.0,0.0,0.0,8.4534,30.73,22.3817,161.27,0.0,0.0,MEDIUM
cacao_ccn51,2017-11-01,2017-11-15,2017-11_Q1,130.11,0.359,0.35,-0.084,0.629,239.82,130.11,1.0,0.0,0.0,0.0,20.7371,74.38,22.3171,161.27,0.0,0.0,MEDIUM
cacao_ccn51,2017-11-16,2017-11-30,2017-11_Q2,130.11,-0.093,-0.293,0.01,0.449,148.91,86.75,1.0,0.0,0.0,0.0,34.0427,120.55,22.2447,161.27,0.0,0.0,HIGH
cacao_ccn51,2017-12-01,2017-12-15,2017-12_Q1,130.11,-0.28,-0.05,-0.037,0.248,69.7,78.17,1.0,0.0,0.0,0.0,45.0858,161.27,22.1869,161.27,0.0,0.0,HIGH
cacao_ccn51,2017-12-16,2017-12-31,2017-12_Q2,130.11,-0.124,-0.616,-0.578,0.315,52.85,16.89,1.0,0.0,25.5531,30.73,44.6472,161.27,22.1245,161.27,0.0,0.0,HIGH
cacao_ccn51,2018-01-01,2018-01-15,2018-01_Q1,130.11,-0.516,-0.29,-0.617,0.205,51.22,7.94,1.0,0.0,64.3427,74.38,44.925,161.27,21.8796,161.27,0.0,0.0,NOT_SUITABLE
cacao_ccn51,2018-01-16,2018-01-31,2018-01_Q2,130.11,0.54,-0.357,-0.462,0.245,72.64,0.0,0.7445,25.55,80.8165,89.82,36.5625,130.54,17.5173,130.54,0.0,0.0,NOT_SUITABLE
cacao_ccn51,2018-02-01,2018-02-15,2018-02_Q1,130.11,-0.276,-0.603,-0.223,0.291,33.28,0.0,0.3566,64.34,72.0231,86.89,23.8744,86.89,11.4821,86.89,8.4534,4.0785,NOT_SUITABLE
cacao_ccn51,2018-02-16,2018-02-28,2018-02_Q2,130.11,-1.466,-0.327,-0.479,0.169,21.32,0.0,0.1918,80.82,31.3697,40.72,10.9801,40.72,5.3017,40.72,20.7371,10.0289,HIGH
cacao_ccn51,2018-03-01,2018-03-15,2018-03_Q1,130.11,-1.048,-1.252,-0.518,-0.275,33.75,0.0,0.2798,72.02,0.0,0.0,0.0,0.0,0.0,0.0,34.0427,16.5145,LOW
cacao_ccn51,2018-03-16,2018-03-31,2018-03_Q2,130.11,0.366,-0.161,-0.476,-0.301,122.47,33.38,0.6863,31.37,0.0,0.0,0.0,0.0,0.0,0.0,45.0858,22.083,LOW
cacao_ccn51,2018-04-01,2018-04-15,2018-04_Q1,130.11,1.469,0.342,-0.212,-0.133,208.04,85.31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.6472,22.0769,LOW
cacao_ccn51,2018-04-16,2018-04-30,2018-04_Q2,130.11,1.716,0.486,-0.183,-0.156,215.24,130.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.925,22.232,LOW
cacao_ccn51,2018-05-01,2018-05-15,2018-05_Q1,130.11,1.536,1.368,0.244,-0.031,261.47,130.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5625,22.3817,LOW
cacao_ccn51,2018-05-16,2018-05-31,2018-05_Q2,130.11,1.047,1.761,0.584,0.112,229.41,130.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8744,22.3171,LOW
cacao_ccn51,2018-06-01,2018-06-15,2018-06_Q1,130.11,-1.254,1.624,0.195,-0.066,145.37,130.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9801,22.2447,LOW
cacao_ccn51,2018-06-16,2018-06-30,2018-06_Q2,130.11,-0.033,1.431,0.752,-0.243,148.28,130.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1869,LOW
cacao_ccn51,2018-07-01,2018-07-15,2018-07_Q1,130.11,0.099,0.548,0.755,-0.432,132.08,117.64,1.0,0.0,0.0,0.0,0.0,0.0,1.6203,12.4,0.0,22.1245,LOW
cacao_ccn51,2018-07-16,2018-07-31,2018-07_Q2,130.11,0.787,0.906,0.865,-0.24,173.35,130.11,1.0,0.0,0.0,0.0,0.0,0.0,6.6181,50.55,0.0,21.8796,LOW
cacao_ccn51,2018-08-01,2018-08-15,2018-08_Q1,130.11,0.498,-0.457,0.851,0.024,184.16,129.76,1.0,0.0,0.0,0.0,0.0,0.0,14.9915,113.98,0.0,17.5173,LOW
cacao_ccn51,2018-08-16,2018-08-31,2018-08_Q2,130.11,-0.385,-0.107,0.849,-0.058,148.22,130.11,1.0,0.0,0.0,0.0,0.0,0.0,15.8228,119.68,0.0,11.4821,MEDIUM
cacao_ccn51,2018-09-01,2018-09-15,2018-09_Q1,130.11,0.085,0.209,1.046,-0.003,162.05,130.11,1.0,0.0,0.0,0.0,0.0,0.0,19.1439,145.64,0.0,5.3017,MEDIUM
cacao_ccn51,2018-09-16,2018-09-30,2018-09_Q2,130.11,0.394,0.337,0.822,0.082,187.79,130.11,1.0,0.0,0.0,0.0,0.0,0.0,19.0381,145.64,0.0,0.0,MEDIUM
cacao_ccn51,2018-10-01,2018-10-15,2018-10_Q1,130.11,1.315,0.953,0.875,0.518,267.58,130.11,1.0,0.0,0.0,0.0,3.2907,12.4,18.9315,145.64,0.0,0.0,MEDIUM
cacao_ccn51,2018-10-16,2018-10-31,2018-10_Q2,130.11,1.047,0.789,0.783,0.589,276.97,130.11,1.0,0.0,0.0,0.0,13.181,50.55,18.8368,145.64,0.0,0.0,MEDIUM
cacao_ccn51,2018-11-01,2018-11-15,2018-11_Q1,130.11,-0.467,0.657,0.306,0.571,186.88,130.11,1.0,0.0,0.0,0.0,29.427,113.98,18.6915,145.64,0.0,0.0,MEDIUM
cacao_ccn51,2018-11-16,2018-11-30,2018-11_Q2,130.11,-0.828,0.44,0.293,0.684,116.63,116.87,1.0,0.0,0.0,0.0,30.6291,119.68,18.5548,145.64,0.0,0.0,HIGH
cacao_ccn51,2018-12-01,2018-12-15,2018-12_Q1,130.11,-0.627,-0.034,0.067,0.317,52.98,58.3,1.0,0.0,9.3787,12.4,37.051,145.64,18.5459,145.64,0.0,0.0,HIGH
cacao_ccn51,2018-12-16,2018-12-31,2018-12_Q2,130.11,-1.357,-0.409,-0.021,0.652,28.22,15.0,1.0,0.0,37.6895,50.55,36.8306,145.64,18.5387,145.64,0.0,0.0,HIGH
cacao_ccn51,2019-01-01,2019-01-15,2019-01_Q1,130.11,-0.268,-1.001,0.042,0.493,61.5,0.0,0.9062,9.38,77.9348,101.58,33.943,133.25,16.9794,133.25,0.0,0.0,NOT_SUITABLE
cacao_ccn51,2019-01-16,2019-01-31,2019-01_Q2,130.11,0.289,-1.18,-0.048,0.428,68.58,0.0,0.6231,37.69,54.6415,69.12,24.4038,95.09,12.1268,95.09,3.2907,1.6203,NOT_SUITABLE
cacao_ccn51,2019-02-01,2019-02-15,2019-02_Q1,130.11,-0.855,-1.011,-0.186,0.376,28.76,0.0,0.2207,77.93,24.2546,31.67,8.0805,31.67,4.0301,31.67,13.181,6.6181,MEDIUM
cacao_ccn51,2019-02-16,2019-02-28,2019-02_Q2,130.11,-0.08,-0.592,-0.025,0.511,57.38,0.0,0.4536,54.64,19.2623,25.97,6.5871,25.97,3.2969,25.97,29.427,14.9915,MEDIUM
cacao_ccn51,2019-03-01,2019-03-15,2019-03_Q1,130.11,0.593,-0.299,-0.089,0.509,98.89,0.0,0.7575,24.25,0.0,0.0,0.0,0.0,0.0,0.0,30.6291,15.8228,LOW
cacao_ccn51,2019-03-16,2019-03-31,2019-03_Q2,130.11,0.604,0.282,-0.166,0.445,136.66,27.82,0.8074,19.26,0.0,0.0,0.0,0.0,0.0,0.0,37.051,19.1439,LOW
cacao_ccn51,2019-04-01,2019-04-15,2019-04_Q1,130.11,0.374,0.062,-0.766,0.11,154.08,22.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8306,19.0381,LOW
cacao_ccn51,2019-04-16,2019-04-30,2019-04_Q2,130.11,0.041,0.199,-0.93,0.058,169.6,69.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.943,18.9315,LOW
cacao_ccn51,2019-05-01,2019-05-15,2019-05_Q1,130.11,-0.129,0.406,-0.605,-0.352,191.96,84.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4038,18.8368,LOW
cacao_ccn51,2019-05-16,2019-05-31,2019-05_Q2,130.11,0.672,0.577,-0.172,-0.016,223.53,130.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0805,18.6915,LOW
cacao_ccn51,2019-06-01,2019-06-15,2019-06_Q1,130.11,1.034,0.733,0.158,0.006,233.04,130.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5871,18.5548,LOW
cacao_ccn51,2019-06-16,2019-06-30,2019-06_Q2,130.11,-0.972,-0.42,-0.171,-0.239,124.19,98.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5459,LOW
cacao_ccn51,2019-07-01,2019-07-15,2019-07_Q1,130.11,-1.252,-0.301,0.042,-0.248,85.2,83.68,1.0,0.0,0.0,0.0,0.0,0.0,2.1292,15.65,0.0,18.5387,LOW
cacao_ccn51,2019-07-16,2019-07-31,2019-07_Q2,130.11,-1.045,-0.876,-0.178,-0.544,123.35,88.93,1.0,0.0,0.0,0.0,0.0,0.0,4.7977,35.1,0.0,16.9794,LOW
cacao_ccn51,2019-08-01,2019-08-15,2019-08_Q1,130.11,-0.928,-0.827,-0.173,-0.52,137.39,89.76,1.0,0.0,0.0,0.0,0.0,0.0,13.371,97.48,0.0,12.1268,LOW
cacao_ccn51,2019-08-16,2019-08-31,2019-08_Q2,130.11,-0.016,-1.1,-0.284,-0.492,158.64,117.58,1.0,0.0,0.0,0.0,0.0,0.0,16.1927,117.62,0.0,4.0301,MEDIUM
cacao_ccn51,2019-09-01,2019-09-15,2019-09_Q1,130.11,-0.146,-1.331,-0.332,-0.725,157.19,119.59,1.0,0.0,0.0,0.0,0.0,0.0,18.9112,137.52,0.0,3.2969,MEDIUM
cacao_ccn51,2019-09-16,2019-09-30,2019-09_Q2,130.11,0.203,-0.29,-0.387,-0.589,182.38,130.11,1.0,0.0,0.0,0.0,0.0,0.0,25.9598,189.03,0.0,0.0,MEDIUM
cacao_ccn51,2019-10-01,2019-10-15,2019-10_Q1,130.11,-0.304,-0.542,-0.536,-0.904,187.15,130.11,1.0,0.0,0.0,0.0,4.3888,15.65,25.7999,189.03,0.0,0.0,MEDIUM
cacao_ccn51,2019-10-16,2019-10-31,2019-10_Q2,130.11,-1.667,-0.414,-0.727,-0.861,156.25,130.11,1.0,0.0,0.0,0.0,9.6994,35.1,26.8692,198.1,0.0,0.0,MEDIUM
cacao_ccn51,2019-11-01,2019-11-15,2019-11_Q1,130.11,0.091,0.046,-0.391,-0.36,222.13,130.11,1.0,0.0,0.0,0.0,26.5188,97.48,28.99,217.61,0.0,0.0,MEDIUM
cacao_ccn51,2019-11-16,2019-11-30,2019-11_Q2,130.11,-0.26,-0.729,-1.012,-0.722,141.24,79.61,1.0,0.0,0.0,0.0,31.5161,117.62,28.4921,217.61,0.0,0.0,HIGH
cacao_ccn51,2019-12-01,2019-12-15,2019-12_Q1,130.11,-1.267,-0.917,-1.147,-0.712,23.09,35.0,1.0,0.0,12.6001,15.65,36.6816,137.52,28.4709,217.61,0.0,0.0,HIGH
cacao_ccn51,2019-12-16,2019-12-31,2019-12_Q2,130.11,0.806,-0.97,-0.718,-0.296,90.48,47.07,1.0,0.0,27.9726,35.1,50.184,189.03,28.4457,217.61,0.0,0.0,NOT_SUITABLE
cacao_ccn51,2020-01-01,2020-01-15,2020-01_Q1,130.11,0.256,-0.82,-0.83,-0.519,73.58,0.0,0.874,12.6,65.3838,81.82,46.1087,173.38,26.3987,201.95,0.0,0.0,NOT_SUITABLE
cacao_ccn51,2020-01-16,2020-01-31,2020-01_Q2,130.11,-0.367,-0.471,-0.498,-0.401,43.32,0.0,0.7203,27.97,66.1785,82.51,43.4241,162.99,23.8529,182.5,4.3888,2.1292,NOT_SUITABLE
