crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
cacao_ccn51,2016-12-16,2016-12-31,2016-12_Q2,128.43,0.593,0.213,0.178,-1.201,149.64,123.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1787,36.8413,LOW
cacao_ccn51,2017-01-01,2017-01-15,2017-01_Q1,128.43,-0.463,-0.188,0.18,-1.063,103.72,128.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9348,LOW
cacao_ccn51,2017-01-16,2017-01-31,2017-01_Q2,128.43,0.603,0.264,0.307,-0.76,95.43,113.19,1.0,0.0,0.0,0.0,0.0,0.0,4.2811,30.44,0.0,25.3465,LOW
cacao_ccn51,2017-02-01,2017-02-15,2017-02_Q1,128.43,-0.041,0.323,0.24,-0.723,48.08,68.45,1.0,0.0,0.0,0.0,0.0,0.0,11.4285,83.42,0.0,19.6189,LOW
cacao_ccn51,2017-02-16,2017-02-28,2017-02_Q2,128.43,0.846,0.853,0.477,-0.254,131.35,128.43,1.0,0.0,0.0,0.0,0.0,0.0,17.0719,127.67,0.0,11.0325,MEDIUM
cacao_ccn51,2017-03-01,2017-03-15,2017-03_Q1,128.43,0.639,0.32,0.273,-0.163,202.41,128.43,1.0,0.0,0.0,0.0,0.0,0.0,23.6046,182.26,0.0,6.2384,MEDIUM
cacao_ccn51,2017-03-16,2017-03-31,2017-03_Q2,128.43,0.906,0.94,0.535,0.072,255.28,128.43,1.0,0.0,0.0,0.0,0.0,0.0,31.1207,247.53,0.0,4.3903,HIGH
cacao_ccn51,2017-04-01,2017-04-15,2017-04_Q1,128.43,1.522,1.276,0.436,0.043,261.39,128.43,1.0,0.0,0.0,0.0,0.0,0.0,32.08,259.88,0.0,0.0,HIGH
cacao_ccn51,2017-04-16,2017-04-30,2017-04_Q2,128.43,-0.885,0.576,0.366,-0.14,130.38,113.14,1.0,0.0,0.0,0.0,8.2311,30.44,32.4697,267.63,0.0,0.0,HIGH
cacao_ccn51,2017-05-01,2017-05-15,2017-05_Q1,128.43,0.414,1.22,0.813,0.197,200.36,128.43,1.0,0.0,0.0,0.0,21.6985,83.42,32.4093,267.63,0.0,0.0,HIGH
cacao_ccn51,2017-05-16,2017-05-31,2017-05_Q2,128.43,1.443,0.781,0.79,0.2,193.97,105.28,1.0,0.0,0.0,0.0,32.0118,127.67,32.3763,267.63,0.0,0.0,HIGH
