property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,57.0,57.0,57.0,58.0,58.0
soc,632.0,514.2,380.8,285.4,242.4
clay,374.20000000000005,368.2,452.8,519.0,546.0000000000001
sand,306.6,307.8,259.8,234.2,217.6
silt,319.2,324.6,287.4,246.79999999999998,237.39999999999998
bdod,104.6,105.6,109.6,113.0,118.0
cec,233.39999999999998,221.40000000000003,218.79999999999998,218.79999999999998,212.79999999999998
