depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.55,22.46,16.09,8.05
5-15cm,38.15,22.67,15.48,15.48
15-30cm,37.53,23.25,14.28,21.42
30-60cm,39.2,25.48,13.72,41.15
60-100cm,39.58,26.02,13.55,54.22
