property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,57,56,56,57,57
soc,422,270,179,116,70
clay,272,281,352,406,408
sand,296,289,248,227,230
silt,432,429,400,367,362
bdod,131,137,140,143,143
cec,183,185,172,163,160
