depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,40.31,24.56,15.76,7.88
5-15cm,39.53,24.33,15.2,15.2
15-30cm,38.33,24.74,13.59,20.39
30-60cm,39.33,26.46,12.87,38.61
60-100cm,39.51,26.6,12.91,51.63
