depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,36.67,22.06,14.61,7.31
5-15cm,36.14,21.8,14.33,14.33
15-30cm,35.76,22.0,13.77,20.65
30-60cm,36.52,23.08,13.44,40.33
60-100cm,36.59,23.21,13.38,53.54
