depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,37.18,22.31,14.86,7.43
5-15cm,36.67,21.99,14.68,14.68
15-30cm,34.92,21.45,13.47,20.2
30-60cm,34.86,21.75,13.11,39.34
60-100cm,35.36,22.27,13.09,52.38
