depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,37.4,22.3,15.09,7.55
5-15cm,37.08,21.83,15.25,15.25
15-30cm,35.73,21.25,14.49,21.73
30-60cm,35.82,21.93,13.89,41.67
60-100cm,35.56,21.61,13.96,55.82
