depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,36.92,21.74,15.18,7.59
5-15cm,34.93,20.57,14.35,14.35
15-30cm,35.45,21.74,13.71,20.56
30-60cm,36.62,23.14,13.48,40.44
60-100cm,35.48,22.3,13.18,52.72
