depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,42.45,26.03,16.42,8.21
5-15cm,40.88,25.2,15.68,15.68
15-30cm,38.4,24.75,13.65,20.47
30-60cm,39.95,27.52,12.44,37.31
60-100cm,39.19,26.42,12.76,51.05
