depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,37.28,20.81,16.47,8.24
5-15cm,34.22,19.33,14.89,14.89
15-30cm,36.34,21.46,14.88,22.32
30-60cm,36.15,22.34,13.81,41.43
60-100cm,35.5,22.11,13.39,53.57
