depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.89,23.76,16.13,8.06
5-15cm,39.0,23.56,15.44,15.44
15-30cm,38.46,24.62,13.84,20.76
30-60cm,38.13,24.52,13.61,40.83
60-100cm,37.89,24.19,13.7,54.78
