depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,42.22,25.7,16.52,8.26
5-15cm,40.91,25.81,15.1,15.1
15-30cm,39.47,25.39,14.08,21.12
30-60cm,38.3,24.31,13.99,41.97
60-100cm,37.81,23.73,14.08,56.31
