depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,34.51,20.74,13.77,6.88
5-15cm,32.59,19.38,13.21,13.21
15-30cm,34.45,21.59,12.86,19.29
30-60cm,35.32,22.64,12.68,38.05
60-100cm,35.79,23.04,12.75,51.0
