depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,40.1,24.85,15.25,7.63
5-15cm,38.39,23.98,14.41,14.41
15-30cm,39.58,26.27,13.31,19.97
30-60cm,40.41,27.3,13.1,39.31
60-100cm,40.61,27.41,13.2,52.81
