depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.63,24.42,15.22,7.61
5-15cm,38.86,24.26,14.6,14.6
15-30cm,37.17,23.0,14.17,21.26
30-60cm,39.26,26.05,13.2,39.61
60-100cm,39.16,25.85,13.32,53.26
