depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,37.43,23.71,13.72,6.86
5-15cm,36.62,23.48,13.14,13.14
15-30cm,35.1,22.33,12.77,19.16
30-60cm,37.3,24.74,12.56,37.68
60-100cm,37.19,24.75,12.44,49.77
