property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,57.06249999999999,56.25000000000001,56.25000000000001,56.85,57.0
soc,398.2,279.8,175.4,121.0,87.8
clay,344.0,358.2125,383.35,409.6375,434.06250000000006
sand,350.75,338.0625,319.8875,304.8,293.05
silt,305.2125,303.7625,296.1625,285.625,273.1
bdod,132.8,135.6,135.0,137.39999999999998,137.0
cec,208.7875,193.6625,182.7625,177.2625,166.72500000000002
