depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,34.7,19.79,14.91,7.45
5-15cm,33.55,19.41,14.14,14.14
15-30cm,31.84,18.2,13.64,20.46
30-60cm,35.28,22.07,13.21,39.62
60-100cm,35.54,22.4,13.14,52.58
