property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,58.8,59.79999999999999,59.79999999999999,60.2,60.8
soc,417.8625,407.81250000000006,256.7375,169.3875,115.78750000000001
clay,324.8,316.2,325.6,349.6,349.8
sand,330.2,329.8,321.6,314.20000000000005,296.59999999999997
silt,345.4,353.99999999999994,352.79999999999995,336.8,354.0
bdod,127.125,131.125,132.125,135.1125,132.0
cec,242.4,241.59999999999997,233.2,221.00000000000003,219.79999999999998
