property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,57,57,57,56,56
soc,482,271,191,128,94
clay,317,315,327,336,345
sand,470,474,469,462,464
silt,213,211,204,202,192
bdod,122,125,127,127,129
cec,188,161,151,142,136
