depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.44,24.98,13.46,6.73
5-15cm,37.51,24.54,12.97,12.97
15-30cm,38.42,25.7,12.71,19.07
30-60cm,37.02,24.2,12.82,38.45
60-100cm,36.72,23.86,12.86,51.44
