depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,40.31,25.61,14.7,7.35
5-15cm,38.9,24.74,14.16,14.16
15-30cm,38.77,25.44,13.33,20.0
30-60cm,39.37,26.64,12.73,38.19
60-100cm,39.6,26.9,12.7,50.81
