depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,35.76,21.39,14.37,7.19
5-15cm,34.74,20.34,14.39,14.39
15-30cm,36.16,22.58,13.58,20.38
30-60cm,35.68,22.21,13.47,40.41
60-100cm,35.69,22.32,13.37,53.48
