depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.32,24.66,14.66,7.33
5-15cm,39.03,24.81,14.23,14.23
15-30cm,39.0,25.42,13.59,20.38
30-60cm,39.3,25.99,13.31,39.93
60-100cm,39.51,26.26,13.25,53.0
