depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,36.68,21.27,15.41,7.71
5-15cm,35.87,21.14,14.73,14.73
15-30cm,34.79,20.4,14.39,21.58
30-60cm,37.03,23.26,13.78,41.33
60-100cm,37.22,23.52,13.7,54.82
