depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,36.9,22.19,14.71,7.35
5-15cm,35.7,21.64,14.06,14.06
15-30cm,37.44,24.0,13.44,20.16
30-60cm,37.31,24.0,13.31,39.94
60-100cm,37.07,23.91,13.16,52.63
