depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,42.42,26.11,16.31,8.15
5-15cm,40.89,25.51,15.38,15.38
15-30cm,39.38,24.97,14.42,21.62
30-60cm,38.52,25.39,13.13,39.39
60-100cm,37.98,25.14,12.84,51.35
