property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,56.0,56.0,56.0,56.0,57.0
soc,746.4125,644.125,262.2625,209.475,134.35
clay,371.0,365.0,391.0,415.0,407.0
sand,342.0,337.0,318.0,294.0,296.0
silt,287.0,298.0,290.0,292.0,297.0
bdod,87.17499999999998,91.175,92.2625,96.2625,98.35000000000001
cec,238.0,228.0,219.0,220.0,219.0
