depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,35.12,20.21,14.91,7.45
5-15cm,33.04,18.78,14.26,14.26
15-30cm,32.83,19.46,13.37,20.06
30-60cm,34.83,21.66,13.17,39.5
60-100cm,33.86,20.88,12.98,51.92
