depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,42.59,25.43,17.16,8.58
5-15cm,38.26,22.99,15.28,15.28
15-30cm,41.85,26.48,15.37,23.06
30-60cm,41.07,28.75,12.31,36.94
60-100cm,41.12,28.62,12.49,49.97
