property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,54,54,54,54,55
soc,686,619,264,143,86
clay,304,313,327,344,374
sand,382,380,371,367,340
silt,314,307,302,289,286
bdod,100,100,104,109,112
cec,192,155,143,134,127
