property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,53.0,53.0,53.0,54.0,54.0
soc,549.4074074074074,420.8888888888889,306.7037037037037,230.14814814814818,197.81481481481484
clay,376.0,382.0,401.0,430.0,451.0
sand,333.0,328.0,320.0,298.0,274.0
silt,291.0,290.0,279.0,271.0,274.0
bdod,96.96296296296298,100.4814814814815,101.96296296296298,106.0,108.0
cec,230.0,233.0,214.0,207.0,201.0
